84,12/23/2021,1721.738322,474.2523782,2257.41267,1721.73745,1721.7391,-295.5752734,-295.5752734,-295.5752734,-295.5752734,-295.5752734,-295.5752734,0,0,0,1426.163049
85,12/24/2021,1706.720659,1256.072783,3103.849535,1706.719764,1706.721456,472.5774125,472.5774125,472.5774125,472.5774125,472.5774125,472.5774125,0,0,0,2179.298072
86,12/25/2021,1691.702996,48.72051072,1865.537088,1691.702086,1691.703827,-707.8292751,-707.8292751,-707.8292751,-707.8292751,-707.8292751,-707.8292751,0,0,0,983.8737209
87,12/26/2021,1676.685333,1352.126179,3125.935142,1676.684398,1676.686197,581.9098087,581.9098087,581.9098087,581.9098087,581.9098087,581.9098087,0,0,0,2258.595142
88,12/27/2021,1661.66767,776.9755965,2598.219972,1661.666709,1661.668552,19.47566024,19.47566024,19.47566024,19.47566024,19.47566024,19.47566024,0,0,0,1681.14333
89,12/28/2021,1646.650007,882.5464671,2588.969729,1646.649028,1646.650922,59.47861154,59.47861154,59.47861154,59.47861154,59.47861154,59.47861154,0,0,0,1706.128618
90,12/29/2021,1631.632343,536.3656142,2386.398788,1631.631335,1631.633292,-130.0369444,-130.0369444,-130.0369444,-130.0369444,-130.0369444,-130.0369444,0,0,0,1501.595399
91,12/30/2021,1616.61468,438.2122656,2313.172648,1616.61365,1616.615655,-295.5752734,-295.5752734,-295.5752734,-295.5752734,-295.5752734,-295.5752734,0,0,0,1321.039407
92,12/31/2021,1601.597017,1118.438294,2991.171908,1601.595965,1601.598018,472.5774125,472.5774125,472.5774125,472.5774125,472.5774125,472.5774125,0,0,0,2074.17443
93,1/1/2022,1586.579354,8.522069385,1790.480806,1586.578277,1586.580376,-707.8292751,-707.8292751,-707.8292751,-707.8292751,-707.8292751,-707.8292751,0,0,0,878.750079
94,1/2/2022,1571.561691,1228.978995,2988.580474,1571.560587,1571.56274,581.9098087,581.9098087,581.9098087,581.9098087,581.9098087,581.9098087,0,0,0,2153.4715
95,1/3/2022,1556.544028,670.7117551,2445.431093,1556.542899,1556.545115,19.47566024,19.47566024,19.47566024,19.47566024,19.47566024,19.47566024,0,0,0,1576.019688
96,1/4/2022,1541.526365,744.4658392,2511.740647,1541.52521,1541.527481,59.47861153,59.47861153,59.47861153,59.47861153,59.47861153,59.47861153,0,0,0,1601.004976
97,1/5/2022,1526.508702,545.057739,2269.578979,1526.507512,1526.509846,-130.0369444,-130.0369444,-130.0369444,-130.0369444,-130.0369444,-130.0369444,0,0,0,1396.471757
98,1/6/2022,1511.491038,276.4672797,2124.401998,1511.489811,1511.492216,-295.5752734,-295.5752734,-295.5752734,-295.5752734,-295.5752734,-295.5752734,0,0,0,1215.915765
99,1/7/2022,1496.473375,1061.803958,2838.739857,1496.47211,1496.474589,472.5774125,472.5774125,472.5774125,472.5774125,472.5774125,472.5774125,0,0,0,1969.050788
100,1/8/2022,1481.455712,-110.1399027,1607.939053,1481.454409,1481.456955,-707.8292751,-707.8292751,-707.8292751,-707.8292751,-707.8292751,-707.8292751,0,0,0,773.6264371
101,1/9/2022,1466.438049,1182.648165,2883.757506,1466.43673,1466.439318,581.9098087,581.9098087,581.9098087,581.9098087,581.9098087,581.9098087,0,0,0,2048.347858
102,1/10/2022,1451.420386,597.6700157,2371.817786,1451.419038,1451.421688,19.47566024,19.47566024,19.47566024,19.47566024,19.47566024,19.47566024,0,0,0,1470.896046
103,1/11/2022,1436.402723,611.7886196,2437.496831,1436.401342,1436.404071,59.47861154,59.47861154,59.47861154,59.47861154,59.47861154,59.47861154,0,0,0,1495.881334
104,1/12/2022,1421.38506,424.295323,2149.038497,1421.38366,1421.386441,-130.0369444,-130.0369444,-130.0369444,-130.0369444,-130.0369444,-130.0369444,0,0,0,1291.348115
105,1/13/2022,1406.367397,202.5056264,2062.435631,1406.365954,1406.368801,-295.5752734,-295.5752734,-295.5752734,-295.5752734,-295.5752734,-295.5752734,0,0,0,1110.792123
106,1/14/2022,1391.349733,984.4162988,2743.364929,1391.348256,1391.351158,472.5774125,472.5774125,472.5774125,472.5774125,472.5774125,472.5774125,0,0,0,1863.927146
