EAST GARFIELD PARK,657,60624,11/21/2020,162,1920,0,37,36158,1358
AUSTIN,657,60624,11/21/2020,162,1920,0,37,36158,1358
NORTH LAWNDALE,657,60624,11/21/2020,162,1920,0,37,36158,1358
HUMBOLDT PARK,658,60624,12/26/2020,73,2463,1,56,36158,736
WEST GARFIELD PARK,658,60624,12/26/2020,73,2463,1,56,36158,736
EAST GARFIELD PARK,658,60624,12/26/2020,73,2463,1,56,36158,736
AUSTIN,658,60624,12/26/2020,73,2463,1,56,36158,736
NORTH LAWNDALE,658,60624,12/26/2020,73,2463,1,56,36158,736
HUMBOLDT PARK,659,60624,4/3/2021,41,3061,1,73,36158,980
WEST GARFIELD PARK,659,60624,4/3/2021,41,3061,1,73,36158,980
EAST GARFIELD PARK,659,60624,4/3/2021,41,3061,1,73,36158,980
AUSTIN,659,60624,4/3/2021,41,3061,1,73,36158,980
NORTH LAWNDALE,659,60624,4/3/2021,41,3061,1,73,36158,980
HUMBOLDT PARK,660,60624,4/24/2021,73,3288,1,75,36158,1196
WEST GARFIELD PARK,660,60624,4/24/2021,73,3288,1,75,36158,1196
EAST GARFIELD PARK,660,60624,4/24/2021,73,3288,1,75,36158,1196
AUSTIN,660,60624,4/24/2021,73,3288,1,75,36158,1196
NORTH LAWNDALE,660,60624,4/24/2021,73,3288,1,75,36158,1196
ROSELAND,661,60620,10/24/2020,122,1982,0,80,68096,1514
GREATER GRAND CROSSING,661,60620,10/24/2020,122,1982,0,80,68096,1514
WASHINGTON HEIGHTS,661,60620,10/24/2020,122,1982,0,80,68096,1514
BEVERLY,661,60620,10/24/2020,122,1982,0,80,68096,1514
AUBURN GRESHAM,661,60620,10/24/2020,122,1982,0,80,68096,1514
ENGLEWOOD,661,60620,10/24/2020,122,1982,0,80,68096,1514
CHATHAM,661,60620,10/24/2020,122,1982,0,80,68096,1514
ASHBURN,661,60620,10/24/2020,122,1982,0,80,68096,1514
ROSELAND,662,60620,11/7/2020,242,2405,2,82,68096,1961
GREATER GRAND CROSSING,662,60620,11/7/2020,242,2405,2,82,68096,1961
WASHINGTON HEIGHTS,662,60620,11/7/2020,242,2405,2,82,68096,1961
BEVERLY,662,60620,11/7/2020,242,2405,2,82,68096,1961
AUBURN GRESHAM,662,60620,11/7/2020,242,2405,2,82,68096,1961
ENGLEWOOD,662,60620,11/7/2020,242,2405,2,82,68096,1961
CHATHAM,662,60620,11/7/2020,242,2405,2,82,68096,1961
ASHBURN,662,60620,11/7/2020,242,2405,2,82,68096,1961
ROSELAND,663,60620,11/28/2020,180,3091,5,95,68096,1887
GREATER GRAND CROSSING,663,60620,11/28/2020,180,3091,5,95,68096,1887
WASHINGTON HEIGHTS,663,60620,11/28/2020,180,3091,5,95,68096,1887
BEVERLY,663,60620,11/28/2020,180,3091,5,95,68096,1887
AUBURN GRESHAM,663,60620,11/28/2020,180,3091,5,95,68096,1887
ENGLEWOOD,663,60620,11/28/2020,180,3091,5,95,68096,1887
CHATHAM,663,60620,11/28/2020,180,3091,5,95,68096,1887
ASHBURN,663,60620,11/28/2020,180,3091,5,95,68096,1887
ROSELAND,664,60620,1/2/2021,129,3941,5,118,68096,1763
GREATER GRAND CROSSING,664,60620,1/2/2021,129,3941,5,118,68096,1763
WASHINGTON HEIGHTS,664,60620,1/2/2021,129,3941,5,118,68096,1763
BEVERLY,664,60620,1/2/2021,129,3941,5,118,68096,1763
AUBURN GRESHAM,664,60620,1/2/2021,129,3941,5,118,68096,1763
ENGLEWOOD,664,60620,1/2/2021,129,3941,5,118,68096,1763
CHATHAM,664,60620,1/2/2021,129,3941,5,118,68096,1763
ASHBURN,664,60620,1/2/2021,129,3941,5,118,68096,1763
ROSELAND,665,60620,3/13/2021,26,4677,1,135,68096,1757
GREATER GRAND CROSSING,665,60620,3/13/2021,26,4677,1,135,68096,1757
WASHINGTON HEIGHTS,665,60620,3/13/2021,26,4677,1,135,68096,1757
BEVERLY,665,60620,3/13/2021,26,4677,1,135,68096,1757
AUBURN GRESHAM,665,60620,3/13/2021,26,4677,1,135,68096,1757
ENGLEWOOD,665,60620,3/13/2021,26,4677,1,135,68096,1757
CHATHAM,665,60620,3/13/2021,26,4677,1,135,68096,1757
ASHBURN,665,60620,3/13/2021,26,4677,1,135,68096,1757
ROSELAND,666,60620,9/4/2021,96,6296,3,178,68096,2386
GREATER GRAND CROSSING,666,60620,9/4/2021,96,6296,3,178,68096,2386
WASHINGTON HEIGHTS,666,60620,9/4/2021,96,6296,3,178,68096,2386
BEVERLY,666,60620,9/4/2021,96,6296,3,178,68096,2386
AUBURN GRESHAM,666,60620,9/4/2021,96,6296,3,178,68096,2386
ENGLEWOOD,666,60620,9/4/2021,96,6296,3,178,68096,2386
CHATHAM,666,60620,9/4/2021,96,6296,3,178,68096,2386
ASHBURN,666,60620,9/4/2021,96,6296,3,178,68096,2386
ROSELAND,667,60620,9/11/2021,80,6376,1,179,68096,2303
GREATER GRAND CROSSING,667,60620,9/11/2021,80,6376,1,179,68096,2303
WASHINGTON HEIGHTS,667,60620,9/11/2021,80,6376,1,179,68096,2303
BEVERLY,667,60620,9/11/2021,80,6376,1,179,68096,2303
AUBURN GRESHAM,667,60620,9/11/2021,80,6376,1,179,68096,2303
ENGLEWOOD,667,60620,9/11/2021,80,6376,1,179,68096,2303
CHATHAM,667,60620,9/11/2021,80,6376,1,179,68096,2303
ASHBURN,667,60620,9/11/2021,80,6376,1,179,68096,2303
ROSELAND,668,60620,9/18/2021,80,6456,1,180,68096,2857
GREATER GRAND CROSSING,668,60620,9/18/2021,80,6456,1,180,68096,2857
WASHINGTON HEIGHTS,668,60620,9/18/2021,80,6456,1,180,68096,2857
BEVERLY,668,60620,9/18/2021,80,6456,1,180,68096,2857
AUBURN GRESHAM,668,60620,9/18/2021,80,6456,1,180,68096,2857
ENGLEWOOD,668,60620,9/18/2021,80,6456,1,180,68096,2857
CHATHAM,668,60620,9/18/2021,80,6456,1,180,68096,2857
ASHBURN,668,60620,9/18/2021,80,6456,1,180,68096,2857
ROSELAND,669,60620,9/25/2021,60,6516,0,180,68096,2973
GREATER GRAND CROSSING,669,60620,9/25/2021,60,6516,0,180,68096,2973
WASHINGTON HEIGHTS,669,60620,9/25/2021,60,6516,0,180,68096,2973
BEVERLY,669,60620,9/25/2021,60,6516,0,180,68096,2973
AUBURN GRESHAM,669,60620,9/25/2021,60,6516,0,180,68096,2973
ENGLEWOOD,669,60620,9/25/2021,60,6516,0,180,68096,2973
CHATHAM,669,60620,9/25/2021,60,6516,0,180,68096,2973
ASHBURN,669,60620,9/25/2021,60,6516,0,180,68096,2973
WEST TOWN,670,60622,2/6/2021,71,4362,1,72,52793,1941
HUMBOLDT PARK,670,60622,2/6/2021,71,4362,1,72,52793,1941
LOGAN SQUARE,670,60622,2/6/2021,71,4362,1,72,52793,1941
HUMBOLDT PARK,671,60624,5/8/2021,71,3404,1,76,36158,1212
WEST GARFIELD PARK,671,60624,5/8/2021,71,3404,1,76,36158,1212
EAST GARFIELD PARK,671,60624,5/8/2021,71,3404,1,76,36158,1212
AUSTIN,671,60624,5/8/2021,71,3404,1,76,36158,1212
NORTH LAWNDALE,671,60624,5/8/2021,71,3404,1,76,36158,1212
HUMBOLDT PARK,672,60624,5/22/2021,27,3472,2,80,36158,1177
WEST GARFIELD PARK,672,60624,5/22/2021,27,3472,2,80,36158,1177
EAST GARFIELD PARK,672,60624,5/22/2021,27,3472,2,80,36158,1177
AUSTIN,672,60624,5/22/2021,27,3472,2,80,36158,1177
NORTH LAWNDALE,672,60624,5/22/2021,27,3472,2,80,36158,1177
HUMBOLDT PARK,673,60624,1/23/2021,51,2735,1,60,36158,1062
WEST GARFIELD PARK,673,60624,1/23/2021,51,2735,1,60,36158,1062
EAST GARFIELD PARK,673,60624,1/23/2021,51,2735,1,60,36158,1062
AUSTIN,673,60624,1/23/2021,51,2735,1,60,36158,1062
NORTH LAWNDALE,673,60624,1/23/2021,51,2735,1,60,36158,1062
HUMBOLDT PARK,674,60624,9/11/2021,57,3834,0,92,36158,1098
WEST GARFIELD PARK,674,60624,9/11/2021,57,3834,0,92,36158,1098
EAST GARFIELD PARK,674,60624,9/11/2021,57,3834,0,92,36158,1098
AUSTIN,674,60624,9/11/2021,57,3834,0,92,36158,1098
NORTH LAWNDALE,674,60624,9/11/2021,57,3834,0,92,36158,1098
HUMBOLDT PARK,675,60624,9/18/2021,49,3883,0,92,36158,1946
WEST GARFIELD PARK,675,60624,9/18/2021,49,3883,0,92,36158,1946
EAST GARFIELD PARK,675,60624,9/18/2021,49,3883,0,92,36158,1946
AUSTIN,675,60624,9/18/2021,49,3883,0,92,36158,1946
NORTH LAWNDALE,675,60624,9/18/2021,49,3883,0,92,36158,1946
HUMBOLDT PARK,676,60624,9/25/2021,23,3906,1,93,36158,1519
WEST GARFIELD PARK,676,60624,9/25/2021,23,3906,1,93,36158,1519
EAST GARFIELD PARK,676,60624,9/25/2021,23,3906,1,93,36158,1519
AUSTIN,676,60624,9/25/2021,23,3906,1,93,36158,1519
NORTH LAWNDALE,676,60624,9/25/2021,23,3906,1,93,36158,1519
HUMBOLDT PARK,677,60624,10/2/2021,35,3941,0,93,36158,2261
WEST GARFIELD PARK,677,60624,10/2/2021,35,3941,0,93,36158,2261
EAST GARFIELD PARK,677,60624,10/2/2021,35,3941,0,93,36158,2261
AUSTIN,677,60624,10/2/2021,35,3941,0,93,36158,2261
NORTH LAWNDALE,677,60624,10/2/2021,35,3941,0,93,36158,2261
HUMBOLDT PARK,678,60624,10/9/2021,37,3978,0,93,36158,1919
WEST GARFIELD PARK,678,60624,10/9/2021,37,3978,0,93,36158,1919
EAST GARFIELD PARK,678,60624,10/9/2021,37,3978,0,93,36158,1919
AUSTIN,678,60624,10/9/2021,37,3978,0,93,36158,1919
NORTH LAWNDALE,678,60624,10/9/2021,37,3978,0,93,36158,1919
HUMBOLDT PARK,679,60624,10/23/2021,37,4047,2,95,36158,2713
WEST GARFIELD PARK,679,60624,10/23/2021,37,4047,2,95,36158,2713
EAST GARFIELD PARK,679,60624,10/23/2021,37,4047,2,95,36158,2713
AUSTIN,679,60624,10/23/2021,37,4047,2,95,36158,2713
NORTH LAWNDALE,679,60624,10/23/2021,37,4047,2,95,36158,2713
HUMBOLDT PARK,680,60624,10/30/2021,45,4092,0,95,36158,2192
WEST GARFIELD PARK,680,60624,10/30/2021,45,4092,0,95,36158,2192
EAST GARFIELD PARK,680,60624,10/30/2021,45,4092,0,95,36158,2192
AUSTIN,680,60624,10/30/2021,45,4092,0,95,36158,2192
NORTH LAWNDALE,680,60624,10/30/2021,45,4092,0,95,36158,2192
HUMBOLDT PARK,681,60624,11/6/2021,39,4131,0,95,36158,2464
WEST GARFIELD PARK,681,60624,11/6/2021,39,4131,0,95,36158,2464
EAST GARFIELD PARK,681,60624,11/6/2021,39,4131,0,95,36158,2464
AUSTIN,681,60624,11/6/2021,39,4131,0,95,36158,2464
NORTH LAWNDALE,681,60624,11/6/2021,39,4131,0,95,36158,2464
HUMBOLDT PARK,682,60624,11/13/2021,31,4162,0,95,36158,2242
WEST GARFIELD PARK,682,60624,11/13/2021,31,4162,0,95,36158,2242
EAST GARFIELD PARK,682,60624,11/13/2021,31,4162,0,95,36158,2242
AUSTIN,682,60624,11/13/2021,31,4162,0,95,36158,2242
NORTH LAWNDALE,682,60624,11/13/2021,31,4162,0,95,36158,2242
HUMBOLDT PARK,683,60624,11/20/2021,46,4208,0,95,36158,2432
WEST GARFIELD PARK,683,60624,11/20/2021,46,4208,0,95,36158,2432
EAST GARFIELD PARK,683,60624,11/20/2021,46,4208,0,95,36158,2432
AUSTIN,683,60624,11/20/2021,46,4208,0,95,36158,2432
NORTH LAWNDALE,683,60624,11/20/2021,46,4208,0,95,36158,2432
HUMBOLDT PARK,684,60624,2/20/2021,25,2847,2,69,36158,784
WEST GARFIELD PARK,684,60624,2/20/2021,25,2847,2,69,36158,784
EAST GARFIELD PARK,684,60624,2/20/2021,25,2847,2,69,36158,784
AUSTIN,684,60624,2/20/2021,25,2847,2,69,36158,784
NORTH LAWNDALE,684,60624,2/20/2021,25,2847,2,69,36158,784
HUMBOLDT PARK,685,60624,2/27/2021,28,2875,1,70,36158,835
WEST GARFIELD PARK,685,60624,2/27/2021,28,2875,1,70,36158,835
EAST GARFIELD PARK,685,60624,2/27/2021,28,2875,1,70,36158,835
AUSTIN,685,60624,2/27/2021,28,2875,1,70,36158,835
NORTH LAWNDALE,685,60624,2/27/2021,28,2875,1,70,36158,835
HUMBOLDT PARK,686,60624,3/6/2021,34,2909,0,70,36158,918
WEST GARFIELD PARK,686,60624,3/6/2021,34,2909,0,70,36158,918
EAST GARFIELD PARK,686,60624,3/6/2021,34,2909,0,70,36158,918
AUSTIN,686,60624,3/6/2021,34,2909,0,70,36158,918
NORTH LAWNDALE,686,60624,3/6/2021,34,2909,0,70,36158,918
ALBANY PARK,687,60625,3/28/2020,27,52,0,1,79243,148
NORTH PARK,687,60625,3/28/2020,27,52,0,1,79243,148
ALBANY PARK,688,60625,4/4/2020,63,115,2,3,79243,181
NORTH PARK,688,60625,4/4/2020,63,115,2,3,79243,181
ALBANY PARK,689,60625,4/11/2020,117,232,2,5,79243,273
NORTH PARK,689,60625,4/11/2020,117,232,2,5,79243,273
ALBANY PARK,690,60625,4/18/2020,110,342,8,13,79243,364
NORTH PARK,690,60625,4/18/2020,110,342,8,13,79243,364
ALBANY PARK,691,60625,4/25/2020,171,513,12,25,79243,479
NORTH PARK,691,60625,4/25/2020,171,513,12,25,79243,479
ALBANY PARK,692,60625,5/2/2020,250,763,15,40,79243,677
NORTH PARK,692,60625,5/2/2020,250,763,15,40,79243,677
ALBANY PARK,693,60625,5/9/2020,169,932,16,56,79243,654
NORTH PARK,693,60625,5/9/2020,169,932,16,56,79243,654
ALBANY PARK,694,60625,5/16/2020,158,1090,16,72,79243,826
NORTH PARK,694,60625,5/16/2020,158,1090,16,72,79243,826
ALBANY PARK,695,60625,5/23/2020,135,1225,8,80,79243,936
NORTH PARK,695,60625,5/23/2020,135,1225,8,80,79243,936
ALBANY PARK,696,60625,5/30/2020,109,1334,3,83,79243,939
NORTH PARK,696,60625,5/30/2020,109,1334,3,83,79243,939
ALBANY PARK,697,60625,6/6/2020,53,1387,6,89,79243,795
NORTH PARK,697,60625,6/6/2020,53,1387,6,89,79243,795
ALBANY PARK,698,60625,6/13/2020,71,1458,3,92,79243,1159
NORTH PARK,698,60625,6/13/2020,71,1458,3,92,79243,1159
ALBANY PARK,699,60625,7/25/2020,53,1678,0,102,79243,1385
NORTH PARK,699,60625,7/25/2020,53,1678,0,102,79243,1385
ALBANY PARK,700,60625,8/1/2020,55,1733,1,103,79243,1324
NORTH PARK,700,60625,8/1/2020,55,1733,1,103,79243,1324
ALBANY PARK,701,60625,8/8/2020,49,1782,1,104,79243,1287
NORTH PARK,701,60625,8/8/2020,49,1782,1,104,79243,1287
ALBANY PARK,702,60625,8/29/2020,73,1997,1,108,79243,1621
NORTH PARK,702,60625,8/29/2020,73,1997,1,108,79243,1621
SOUTH LAWNDALE,703,60623,7/17/2021,9,11248,0,267,85979,1373
NORTH LAWNDALE,703,60623,7/17/2021,9,11248,0,267,85979,1373
ALBANY PARK,704,60625,9/12/2020,54,2108,0,110,79243,1120
NORTH PARK,704,60625,9/12/2020,54,2108,0,110,79243,1120
ALBANY PARK,705,60625,9/19/2020,56,2164,2,112,79243,1315
NORTH PARK,705,60625,9/19/2020,56,2164,2,112,79243,1315
ALBANY PARK,706,60625,10/10/2020,126,2405,0,114,79243,2131
NORTH PARK,706,60625,10/10/2020,126,2405,0,114,79243,2131
ALBANY PARK,707,60625,10/17/2020,111,2516,1,115,79243,2245
NORTH PARK,707,60625,10/17/2020,111,2516,1,115,79243,2245
ALBANY PARK,708,60625,11/21/2020,276,3901,5,123,79243,3571
NORTH PARK,708,60625,11/21/2020,276,3901,5,123,79243,3571
ALBANY PARK,709,60625,12/5/2020,299,4428,4,127,79243,2722
NORTH PARK,709,60625,12/5/2020,299,4428,4,127,79243,2722
ALBANY PARK,710,60625,12/12/2020,286,4714,8,135,79243,3040
NORTH PARK,710,60625,12/12/2020,286,4714,8,135,79243,3040
ALBANY PARK,711,60625,12/19/2020,248,4962,6,141,79243,3259
NORTH PARK,711,60625,12/19/2020,248,4962,6,141,79243,3259
ALBANY PARK,712,60625,4/3/2021,134,6643,2,185,79243,2839
NORTH PARK,712,60625,4/3/2021,134,6643,2,185,79243,2839
ALBANY PARK,713,60625,4/10/2021,136,6779,0,185,79243,3012
NORTH PARK,713,60625,4/10/2021,136,6779,0,185,79243,3012
NORWOOD PARK,714,60631,5/22/2021,13,3273,0,97,29529,751
OHARE,714,60631,5/22/2021,13,3273,0,97,29529,751
WASHINGTON PARK,715,60621,6/19/2021,1,2430,1,90,29042,563
ENGLEWOOD,715,60621,6/19/2021,1,2430,1,90,29042,563
GREATER GRAND CROSSING,715,60621,6/19/2021,1,2430,1,90,29042,563
WASHINGTON PARK,716,60621,6/26/2021,1,2431,0,90,29042,643
ENGLEWOOD,716,60621,6/26/2021,1,2431,0,90,29042,643
GREATER GRAND CROSSING,716,60621,6/26/2021,1,2431,0,90,29042,643
SOUTH LAWNDALE,717,60623,10/9/2021,46,11983,0,276,85979,3614
NORTH LAWNDALE,717,60623,10/9/2021,46,11983,0,276,85979,3614
HUMBOLDT PARK,718,60624,11/7/2020,123,1584,0,35,36158,1001
WEST GARFIELD PARK,718,60624,11/7/2020,123,1584,0,35,36158,1001
EAST GARFIELD PARK,718,60624,11/7/2020,123,1584,0,35,36158,1001
AUSTIN,718,60624,11/7/2020,123,1584,0,35,36158,1001
NORTH LAWNDALE,718,60624,11/7/2020,123,1584,0,35,36158,1001
ALBANY PARK,719,60625,4/24/2021,64,6943,0,185,79243,2503
NORTH PARK,719,60625,4/24/2021,64,6943,0,185,79243,2503
ALBANY PARK,720,60625,6/12/2021,12,7172,2,196,79243,1359
NORTH PARK,720,60625,6/12/2021,12,7172,2,196,79243,1359
ALBANY PARK,721,60625,6/19/2021,7,7179,0,196,79243,1316
NORTH PARK,721,60625,6/19/2021,7,7179,0,196,79243,1316
ALBANY PARK,722,60625,6/26/2021,9,7188,1,197,79243,1316
NORTH PARK,722,60625,6/26/2021,9,7188,1,197,79243,1316
ALBANY PARK,723,60625,7/3/2021,22,7210,0,197,79243,1071
NORTH PARK,723,60625,7/3/2021,22,7210,0,197,79243,1071
ROSELAND,724,60620,3/7/2020,,,0,0,68096,0
GREATER GRAND CROSSING,724,60620,3/7/2020,,,0,0,68096,0
WASHINGTON HEIGHTS,724,60620,3/7/2020,,,0,0,68096,0
BEVERLY,724,60620,3/7/2020,,,0,0,68096,0
AUBURN GRESHAM,724,60620,3/7/2020,,,0,0,68096,0
ENGLEWOOD,724,60620,3/7/2020,,,0,0,68096,0
CHATHAM,724,60620,3/7/2020,,,0,0,68096,0
ASHBURN,724,60620,3/7/2020,,,0,0,68096,0
WASHINGTON PARK,725,60621,7/3/2021,0,2431,0,90,29042,539
ENGLEWOOD,725,60621,7/3/2021,0,2431,0,90,29042,539
GREATER GRAND CROSSING,725,60621,7/3/2021,0,2431,0,90,29042,539
WASHINGTON PARK,726,60621,7/10/2021,5,2436,0,90,29042,637
ENGLEWOOD,726,60621,7/10/2021,5,2436,0,90,29042,637
GREATER GRAND CROSSING,726,60621,7/10/2021,5,2436,0,90,29042,637
WASHINGTON PARK,727,60621,7/17/2021,4,2440,0,90,29042,682
ENGLEWOOD,727,60621,7/17/2021,4,2440,0,90,29042,682
GREATER GRAND CROSSING,727,60621,7/17/2021,4,2440,0,90,29042,682
WASHINGTON PARK,728,60621,7/24/2021,12,2452,0,90,29042,715
ENGLEWOOD,728,60621,7/24/2021,12,2452,0,90,29042,715
GREATER GRAND CROSSING,728,60621,7/24/2021,12,2452,0,90,29042,715
HUMBOLDT PARK,729,60624,11/14/2020,174,1758,2,37,36158,1096
WEST GARFIELD PARK,729,60624,11/14/2020,174,1758,2,37,36158,1096
EAST GARFIELD PARK,729,60624,11/14/2020,174,1758,2,37,36158,1096
AUSTIN,729,60624,11/14/2020,174,1758,2,37,36158,1096
NORTH LAWNDALE,729,60624,11/14/2020,174,1758,2,37,36158,1096
HUMBOLDT PARK,730,60624,3/13/2021,36,2945,1,71,36158,971
WEST GARFIELD PARK,730,60624,3/13/2021,36,2945,1,71,36158,971
EAST GARFIELD PARK,730,60624,3/13/2021,36,2945,1,71,36158,971
AUSTIN,730,60624,3/13/2021,36,2945,1,71,36158,971
NORTH LAWNDALE,730,60624,3/13/2021,36,2945,1,71,36158,971
HUMBOLDT PARK,731,60624,3/20/2021,32,2977,1,72,36158,1148
WEST GARFIELD PARK,731,60624,3/20/2021,32,2977,1,72,36158,1148
EAST GARFIELD PARK,731,60624,3/20/2021,32,2977,1,72,36158,1148
AUSTIN,731,60624,3/20/2021,32,2977,1,72,36158,1148
NORTH LAWNDALE,731,60624,3/20/2021,32,2977,1,72,36158,1148
HUMBOLDT PARK,732,60624,3/27/2021,43,3020,0,72,36158,860
WEST GARFIELD PARK,732,60624,3/27/2021,43,3020,0,72,36158,860
EAST GARFIELD PARK,732,60624,3/27/2021,43,3020,0,72,36158,860
AUSTIN,732,60624,3/27/2021,43,3020,0,72,36158,860
NORTH LAWNDALE,732,60624,3/27/2021,43,3020,0,72,36158,860
HUMBOLDT PARK,733,60624,6/5/2021,13,3513,1,82,36158,909
WEST GARFIELD PARK,733,60624,6/5/2021,13,3513,1,82,36158,909
EAST GARFIELD PARK,733,60624,6/5/2021,13,3513,1,82,36158,909
AUSTIN,733,60624,6/5/2021,13,3513,1,82,36158,909
NORTH LAWNDALE,733,60624,6/5/2021,13,3513,1,82,36158,909
HUMBOLDT PARK,734,60624,6/12/2021,7,3520,2,84,36158,690
WEST GARFIELD PARK,734,60624,6/12/2021,7,3520,2,84,36158,690
EAST GARFIELD PARK,734,60624,6/12/2021,7,3520,2,84,36158,690
AUSTIN,734,60624,6/12/2021,7,3520,2,84,36158,690
NORTH LAWNDALE,734,60624,6/12/2021,7,3520,2,84,36158,690
HUMBOLDT PARK,735,60624,6/19/2021,1,3521,2,86,36158,630
WEST GARFIELD PARK,735,60624,6/19/2021,1,3521,2,86,36158,630
EAST GARFIELD PARK,735,60624,6/19/2021,1,3521,2,86,36158,630
AUSTIN,735,60624,6/19/2021,1,3521,2,86,36158,630
NORTH LAWNDALE,735,60624,6/19/2021,1,3521,2,86,36158,630
HUMBOLDT PARK,736,60624,6/26/2021,2,3523,0,86,36158,731
WEST GARFIELD PARK,736,60624,6/26/2021,2,3523,0,86,36158,731
EAST GARFIELD PARK,736,60624,6/26/2021,2,3523,0,86,36158,731
AUSTIN,736,60624,6/26/2021,2,3523,0,86,36158,731
NORTH LAWNDALE,736,60624,6/26/2021,2,3523,0,86,36158,731
HUMBOLDT PARK,737,60624,9/4/2021,42,3777,1,92,36158,992
WEST GARFIELD PARK,737,60624,9/4/2021,42,3777,1,92,36158,992
EAST GARFIELD PARK,737,60624,9/4/2021,42,3777,1,92,36158,992
AUSTIN,737,60624,9/4/2021,42,3777,1,92,36158,992
NORTH LAWNDALE,737,60624,9/4/2021,42,3777,1,92,36158,992
ALBANY PARK,738,60625,9/18/2021,113,8172,1,202,79243,5090
NORTH PARK,738,60625,9/18/2021,113,8172,1,202,79243,5090
ALBANY PARK,739,60625,10/2/2021,85,8347,0,202,79243,6064
NORTH PARK,739,60625,10/2/2021,85,8347,0,202,79243,6064
ALBANY PARK,740,60625,1/30/2021,118,5931,5,172,79243,2706
NORTH PARK,740,60625,1/30/2021,118,5931,5,172,79243,2706
ALBANY PARK,741,60625,10/9/2021,69,8416,0,202,79243,6417
NORTH PARK,741,60625,10/9/2021,69,8416,0,202,79243,6417
ALBANY PARK,742,60625,10/23/2021,70,8560,2,206,79243,6225
NORTH PARK,742,60625,10/23/2021,70,8560,2,206,79243,6225
ALBANY PARK,743,60625,10/30/2021,84,8644,1,207,79243,6131
NORTH PARK,743,60625,10/30/2021,84,8644,1,207,79243,6131
WASHINGTON PARK,744,60621,8/7/2021,31,2512,1,94,29042,762
ENGLEWOOD,744,60621,8/7/2021,31,2512,1,94,29042,762
GREATER GRAND CROSSING,744,60621,8/7/2021,31,2512,1,94,29042,762
WASHINGTON PARK,745,60621,8/14/2021,26,2538,0,94,29042,811
ENGLEWOOD,745,60621,8/14/2021,26,2538,0,94,29042,811
GREATER GRAND CROSSING,745,60621,8/14/2021,26,2538,0,94,29042,811
WASHINGTON PARK,746,60621,8/21/2021,36,2574,0,94,29042,862
ENGLEWOOD,746,60621,8/21/2021,36,2574,0,94,29042,862
GREATER GRAND CROSSING,746,60621,8/21/2021,36,2574,0,94,29042,862
WASHINGTON PARK,747,60621,8/28/2021,63,2637,1,95,29042,1095
ENGLEWOOD,747,60621,8/28/2021,63,2637,1,95,29042,1095
GREATER GRAND CROSSING,747,60621,8/28/2021,63,2637,1,95,29042,1095
WASHINGTON PARK,748,60621,9/4/2021,39,2676,3,98,29042,1026
ENGLEWOOD,748,60621,9/4/2021,39,2676,3,98,29042,1026
GREATER GRAND CROSSING,748,60621,9/4/2021,39,2676,3,98,29042,1026
WASHINGTON PARK,749,60621,9/11/2021,27,2703,0,98,29042,1318
ENGLEWOOD,749,60621,9/11/2021,27,2703,0,98,29042,1318
GREATER GRAND CROSSING,749,60621,9/11/2021,27,2703,0,98,29042,1318
WASHINGTON PARK,750,60621,9/18/2021,45,2748,1,99,29042,1487
ENGLEWOOD,750,60621,9/18/2021,45,2748,1,99,29042,1487
GREATER GRAND CROSSING,750,60621,9/18/2021,45,2748,1,99,29042,1487
WASHINGTON PARK,751,60621,9/25/2021,41,2789,2,101,29042,1470
ENGLEWOOD,751,60621,9/25/2021,41,2789,2,101,29042,1470
GREATER GRAND CROSSING,751,60621,9/25/2021,41,2789,2,101,29042,1470
WASHINGTON PARK,752,60621,10/2/2021,34,2823,0,101,29042,1682
ENGLEWOOD,752,60621,10/2/2021,34,2823,0,101,29042,1682
GREATER GRAND CROSSING,752,60621,10/2/2021,34,2823,0,101,29042,1682
WEST TOWN,753,60622,3/13/2021,57,4601,0,75,52793,1832
HUMBOLDT PARK,753,60622,3/13/2021,57,4601,0,75,52793,1832
LOGAN SQUARE,753,60622,3/13/2021,57,4601,0,75,52793,1832
ALBANY PARK,754,60625,11/6/2021,72,8716,0,207,79243,6526
NORTH PARK,754,60625,11/6/2021,72,8716,0,207,79243,6526
WEST TOWN,755,60622,5/15/2021,24,5273,0,78,52793,1493
HUMBOLDT PARK,755,60622,5/15/2021,24,5273,0,78,52793,1493
LOGAN SQUARE,755,60622,5/15/2021,24,5273,0,78,52793,1493
WEST TOWN,756,60622,5/22/2021,17,5290,1,79,52793,1338
HUMBOLDT PARK,756,60622,5/22/2021,17,5290,1,79,52793,1338
LOGAN SQUARE,756,60622,5/22/2021,17,5290,1,79,52793,1338
WEST TOWN,757,60622,5/29/2021,7,5297,0,79,52793,1235
HUMBOLDT PARK,757,60622,5/29/2021,7,5297,0,79,52793,1235
LOGAN SQUARE,757,60622,5/29/2021,7,5297,0,79,52793,1235
WEST TOWN,758,60622,6/5/2021,3,5300,0,79,52793,1187
HUMBOLDT PARK,758,60622,6/5/2021,3,5300,0,79,52793,1187
LOGAN SQUARE,758,60622,6/5/2021,3,5300,0,79,52793,1187
WEST TOWN,759,60622,6/12/2021,11,5311,0,79,52793,1433
HUMBOLDT PARK,759,60622,6/12/2021,11,5311,0,79,52793,1433
LOGAN SQUARE,759,60622,6/12/2021,11,5311,0,79,52793,1433
WEST TOWN,760,60622,6/19/2021,0,5311,1,80,52793,1154
HUMBOLDT PARK,760,60622,6/19/2021,0,5311,1,80,52793,1154
