,Unnamed: 0,tripid,tripstarttime,tripendtime,pickuplat,pickuplong,dropofflat,dropofflong,pick_zipcode,drop_zipcode,pick_ca,drop_ca
548,548,7106b71b4d5a2525d8a892ce6be5532c797b025d,2021-10-31T22:30:00.000,2021-10-31T23:00:00.000,41.98026432,-87.91362459999999,41.92268628,-87.64948873,60018,60614,OHARE,LOGAN SQUARE
549,549,13cd2efc61b11bdc2c02a58efbc46d6e1fb9aedf,2021-10-31T22:30:00.000,2021-10-31T23:00:00.000,,,,,60666,IL,OHARE,
550,550,dc8efbe007ba1f37ab8a2870006e6af1a978682b,2021-10-31T22:30:00.000,2021-10-31T23:00:00.000,41.98026432,-87.91362459999999,41.89960211,-87.63330804,60018,60610,OHARE,WEST TOWN
551,551,431657f05be34f9e2a1d9902e896bdb8eb8bc687,2021-10-31T22:30:00.000,2021-10-31T23:00:00.000,41.9442266,-87.65599818,41.92268628,-87.64948873,60657,60614,LAKEVIEW,LOGAN SQUARE
552,552,aa7114c7943b97ec8310d17e7587f726ec085bfa,2021-10-31T22:30:00.000,2021-10-31T22:45:00.000,41.98026432,-87.91362459999999,41.97882953,-87.7711667,60018,60630,OHARE,FOREST GLEN
553,553,3c9c47d20932248a007751cc6c1efc1db06cd453,2021-10-31T22:30:00.000,2021-10-31T22:30:00.000,41.87400538,-87.66351755,41.87400538,-87.66351755,60607,60607,LOOP,LOOP
554,554,dd1697079cb7e79d07665314ed436ec020f95e83,2021-10-31T22:30:00.000,2021-10-31T22:30:00.000,,,,,60666,IL,OHARE,
555,555,76037e39922e092b25c478ae2432ec0ea5f5969d,2021-10-31T22:30:00.000,2021-10-31T23:00:00.000,,,,,60666,IL,OHARE,
556,556,4cba36fdcec47cb0d16801630a50e3a20aa689c5,2021-10-31T22:30:00.000,2021-10-31T23:00:00.000,41.98026432,-87.91362459999999,41.9442266,-87.65599818,60018,60657,OHARE,LAKEVIEW
557,557,f086715fe1382ed5f823e5ebee8f9006b49f9d44,2021-10-31T22:30:00.000,2021-10-31T22:45:00.000,41.87400538,-87.66351755,41.9850151,-87.80453201,60607,60631,LOOP,NORWOOD PARK
558,558,5b9aaaf0d8e83af5cb827925b5bdabb3baf39889,2021-10-31T22:30:00.000,2021-10-31T22:45:00.000,41.89960211,-87.63330804,41.79409025,-87.59231086,60610,60637,WEST TOWN,WOODLAWN
559,559,11421fa44c6608cd742bdc06ade4b14116e36555,2021-10-31T22:30:00.000,2021-10-31T22:45:00.000,41.89960211,-87.63330804,41.9442266,-87.65599818,60610,60657,WEST TOWN,LAKEVIEW
560,560,225d6699746e9b82f6eaf19d6b0f07a00c0031c8,2021-10-31T22:30:00.000,2021-10-31T23:00:00.000,41.89960211,-87.63330804,41.92726096,-87.76550161,60610,60639,WEST TOWN,LOGAN SQUARE
561,561,1712179f503dda39ade2c2b395dad9d759a3a5d4,2021-10-31T22:30:00.000,2021-10-31T22:45:00.000,41.97907082,-87.90303966,,,60666,IL,OHARE,
562,562,ae3f611998aa8478496889bcb1ec68b2e30469f4,2021-10-31T22:15:00.000,2021-10-31T22:45:00.000,41.96581197,-87.65587879,41.79409025,-87.59231086,60640,60637,EDGEWATER,WOODLAWN
563,563,5db8745f569127a61d90e32d349cbd9f51f52cab,2021-10-31T22:15:00.000,2021-10-31T22:30:00.000,41.89960211,-87.63330804,41.9442266,-87.65599818,60610,60657,WEST TOWN,LAKEVIEW
564,564,ed5609a6d37b3e6c40ee815044cc1b960b6174e7,2021-10-31T22:15:00.000,2021-10-31T22:45:00.000,41.98026432,-87.91362459999999,41.92276062,-87.69915534,60018,60647,OHARE,LOGAN SQUARE
565,565,a3a1e064e50af70e9f6d20bb3a47fa453439c1ff,2021-10-31T22:15:00.000,2021-10-31T22:30:00.000,41.96581197,-87.65587879,41.89960211,-87.63330804,60640,60610,EDGEWATER,WEST TOWN
566,566,0da2e52e9c67a55d2dea6ac21c7ac005633c91a6,2021-10-31T22:15:00.000,2021-10-31T22:30:00.000,41.98026432,-87.91362459999999,,,60018,IL,OHARE,
567,567,37984cd03506536b2158c0ffd57b0ae42ff5755c,2021-10-31T22:15:00.000,2021-10-31T22:45:00.000,41.97907082,-87.90303966,41.90026569,-87.63210922,60666,60610,OHARE,WEST TOWN
568,568,45600f94620a89ae0478c5639899456d4605ee2c,2021-10-31T22:15:00.000,2021-10-31T22:15:00.000,41.96581197,-87.65587879,41.96581197,-87.65587879,60640,60640,EDGEWATER,EDGEWATER
569,569,36d70fa9d192cdf68fe67e53d26cbc38515e9155,2021-10-31T22:15:00.000,2021-10-31T22:15:00.000,41.89250778,-87.62621491,41.89250778,-87.62621491,60611,60611,,
570,570,33648424aac75866e2d4ba4cebe91a4dfc605642,2021-10-31T22:15:00.000,2021-10-31T22:30:00.000,41.986711799999995,-87.66341641,41.87886558,-87.62519214,60660,60604,EDGEWATER,LOOP
571,571,4af395324b7d299454e3a5590c0ea21e6ba9c0b0,2021-10-31T22:15:00.000,2021-10-31T23:15:00.000,41.97907082,-87.90303966,,,60666,IL,OHARE,
572,572,719be12825d39771b1301ac08f0811dbdad8a3f9,2021-10-31T22:15:00.000,2021-10-31T22:45:00.000,41.98026432,-87.91362459999999,,,60018,IL,OHARE,
573,573,e8de052f93870eac11f9bcdc267d71a165c5b4d0,2021-10-31T22:15:00.000,2021-10-31T22:45:00.000,42.00157103,-87.69501259,41.89960211,-87.63330804,60645,60610,,WEST TOWN
574,574,cc74ce211645a11973884736fdeeeee50e2ce1f4,2021-10-31T22:15:00.000,2021-10-31T22:15:00.000,41.87886558,-87.62519214,41.89960211,-87.63330804,60604,60610,LOOP,WEST TOWN
575,575,e93052d792150ec24429ec4745d0acc90bb10862,2021-10-31T22:15:00.000,2021-10-31T22:15:00.000,41.89960211,-87.63330804,41.89960211,-87.63330804,60610,60610,WEST TOWN,WEST TOWN
576,576,2db3644e4b854f52f3e099fa75f7f1259c598ad6,2021-10-31T22:15:00.000,2021-10-31T22:30:00.000,41.98026432,-87.91362459999999,,,60018,IL,OHARE,
577,577,e39f8742aba65e75204b0e1269f4770f2a89098c,2021-10-31T22:15:00.000,2021-10-31T22:45:00.000,41.98026432,-87.91362459999999,41.92268628,-87.64948873,60018,60614,OHARE,LOGAN SQUARE
578,578,e3c7b8182aa07857fb05da7b95719aa1d6a6a2f0,2021-10-31T22:15:00.000,2021-10-31T22:45:00.000,41.98026432,-87.91362459999999,,,60018,IL,OHARE,
579,579,33200a7f8e7c031dbbda829732be9ea0d9b71da6,2021-10-31T22:15:00.000,2021-10-31T22:15:00.000,41.98026432,-87.91362459999999,41.98026432,-87.91362459999999,60018,60018,OHARE,OHARE
580,580,585de3a04d7118bcabd9a9a7821f311b5ffffcd5,2021-10-31T22:15:00.000,2021-10-31T22:30:00.000,41.9442266,-87.65599818,41.9442266,-87.65599818,60657,60657,LAKEVIEW,LAKEVIEW
581,581,038643ba247a0f603b1b60b3f5fc87aad7cc3acc,2021-10-31T22:15:00.000,2021-10-31T22:30:00.000,41.97907082,-87.90303966,,,60666,IL,OHARE,
582,582,61b937b0f4dfc98a0339938e6ab41e616553a805,2021-10-31T22:15:00.000,2021-11-01T03:15:00.000,,,,,60666,IL,OHARE,
583,583,805dde8e079121485cc2a78c760affc2b5399a02,2021-10-31T22:15:00.000,2021-10-31T22:30:00.000,41.87400538,-87.66351755,41.95358213,-87.72345239,60607,60618,LOOP,AVONDALE
584,584,9656fa10982c80efa289900cb7a3b6123eb883c1,2021-10-31T22:15:00.000,2021-10-31T22:45:00.000,41.98026432,-87.91362459999999,41.92268628,-87.64948873,60018,60614,OHARE,LOGAN SQUARE
585,585,051943927922c9dff3c53883fd8fb9bc726a294a,2021-10-31T22:15:00.000,2021-10-31T22:15:00.000,41.87400538,-87.66351755,41.89960211,-87.63330804,60607,60610,LOOP,WEST TOWN
586,586,de25dfab9db2d7a89cf1729c8792f438d7f29251,2021-10-31T22:15:00.000,2021-10-31T22:30:00.000,41.9442266,-87.65599818,41.986711799999995,-87.66341641,60657,60660,LAKEVIEW,EDGEWATER
587,587,da91469c040348b47676d9140c9c8f28f7a1e182,2021-10-31T22:15:00.000,2021-10-31T22:30:00.000,41.89960211,-87.63330804,41.98026432,-87.91362459999999,60610,60018,WEST TOWN,OHARE
588,588,036e466a7a0c08fe40a0019c51b028ab22052cff,2021-10-31T22:15:00.000,2021-10-31T22:45:00.000,41.97907082,-87.90303966,41.89204214,-87.63186395,60666,60654,OHARE,LOOP
589,589,6106c3a8e5639012642791155ec624a5848c5b21,2021-10-31T22:15:00.000,2021-10-31T22:45:00.000,,,,,60666,IL,OHARE,
590,590,8c2f11c6e5d34dab55846b8e0a3b6e75ff8b7d61,2021-10-31T22:15:00.000,2021-10-31T22:45:00.000,41.98026432,-87.91362459999999,,,60018,IL,OHARE,
591,591,eef5f62ad207199354c565370871d1952bf64f60,2021-10-31T22:15:00.000,2021-10-31T22:30:00.000,41.79259236,-87.76961545,41.89960211,-87.63330804,60638,60610,MIDWAY,WEST TOWN
592,592,2c9b338db991d52b8a3e9f943379fbc954be51bc,2021-10-31T22:15:00.000,2021-10-31T22:15:00.000,41.87400538,-87.66351755,41.87886558,-87.62519214,60607,60604,LOOP,LOOP
593,593,b8b3a25a9a8ffecd8bc514ca9f291e24e9bcd93c,2021-10-31T22:15:00.000,2021-10-31T22:15:00.000,41.89960211,-87.63330804,41.90120699,-87.67635599,60610,60622,WEST TOWN,WEST TOWN
594,594,f08a19d3444e1f408d1f6e8e22d166e1536c567d,2021-10-31T22:15:00.000,2021-10-31T22:30:00.000,41.80182275,-87.63224526,41.89092203,-87.61886836,60632,60611,ARCHER HEIGHTS,
595,595,579dd51454f554171e8d72b4b00a70ccaf84bfdf,2021-10-31T22:15:00.000,2021-10-31T22:30:00.000,41.92276062,-87.69915534,41.9442266,-87.65599818,60647,60657,LOGAN SQUARE,LAKEVIEW
596,596,a35965db68435d3974e3dbc2ecc66567c0aa45fc,2021-10-31T22:15:00.000,2021-10-31T22:45:00.000,41.98026432,-87.91362459999999,,,60018,IL,OHARE,
597,597,6c99e81c9dcfe1aabfad6b0460aa320bab3b76d0,2021-10-31T22:15:00.000,2021-10-31T22:15:00.000,41.87400538,-87.66351755,41.87400538,-87.66351755,60607,60607,LOOP,LOOP
598,598,4a2ee14f9bbadebe0cc66c2013b5b26c49712d9c,2021-10-31T22:15:00.000,2021-10-31T22:45:00.000,41.97907082,-87.90303966,,,60666,IL,OHARE,
599,599,7d6d214411cf66cab471b2661f7bd05749f0b913,2021-10-31T22:15:00.000,2021-10-31T22:30:00.000,41.80891628,-87.59618334,41.77719626,-87.64249753,60637,60621,WOODLAWN,WASHINGTON PARK
600,600,cb577528b6e1b170ecdc9cf086d8672f121c1598,2021-10-31T22:15:00.000,2021-10-31T22:45:00.000,41.79259236,-87.76961545,41.986711799999995,-87.66341641,60638,60660,MIDWAY,EDGEWATER
601,601,bbc8a38e4e87929a8def455ab04247e96e940518,2021-10-31T22:15:00.000,2021-10-31T22:45:00.000,41.79259236,-87.76961545,,,60638,IL,MIDWAY,
602,602,7e1f625f656c80d6839010d4f82cb35fd9a94a3a,2021-10-31T22:15:00.000,2021-10-31T22:45:00.000,41.97907082,-87.90303966,,,60666,IL,OHARE,
603,603,e687e246139f4c81649432b0376710ce0cb497e5,2021-10-31T22:15:00.000,2021-10-31T22:30:00.000,41.98026432,-87.91362459999999,41.89960211,-87.63330804,60018,60610,OHARE,WEST TOWN
604,604,df5db1fd5bd727a13b0449525faf8dff65d13b74,2021-10-31T22:15:00.000,2021-10-31T22:15:00.000,41.79259236,-87.76961545,41.79259236,-87.76961545,60638,60638,MIDWAY,MIDWAY
605,605,46d1c62b776a0e326cdda8186b7091222b75b047,2021-10-31T22:15:00.000,2021-10-31T22:30:00.000,41.94651142,-87.80601999999999,41.9850151,-87.80453201,60634,60631,BELMONT CRAGIN,NORWOOD PARK
606,606,d336f9fddc79a0e6ee020ea83cd4ae6741467a8c,2021-10-31T22:15:00.000,2021-10-31T22:15:00.000,41.89960211,-87.63330804,41.9442266,-87.65599818,60610,60657,WEST TOWN,LAKEVIEW
607,607,fe058c2f62242299cccec48b25261e5e69a702ea,2021-10-31T22:15:00.000,2021-10-31T22:45:00.000,41.78599852,-87.75093429,41.89204214,-87.63186395,60638,60654,MIDWAY,LOOP
608,608,1486685ad1dd3aa8e22235ad1f2fd85a3082b245,2021-10-31T22:15:00.000,2021-10-31T22:30:00.000,41.96581197,-87.65587879,41.9442266,-87.65599818,60640,60657,EDGEWATER,LAKEVIEW
609,609,856b4b6b0f9e1df1af36dbbc96233083a4a9f0ab,2021-10-31T22:15:00.000,2021-10-31T22:15:00.000,41.89960211,-87.63330804,41.92268628,-87.64948873,60610,60614,WEST TOWN,LOGAN SQUARE
610,610,9fd0767c5b618bfa941bd9ca790a440dce281acd,2021-10-31T22:15:00.000,2021-10-31T22:30:00.000,41.80908443,-87.63242452,41.79259236,-87.76961545,60653,60638,KENWOOD,MIDWAY
611,611,dcfb50b008c2ea8d0a3e8f77dda69f38db6d02b9,2021-10-31T22:15:00.000,2021-10-31T22:15:00.000,41.89960211,-87.63330804,41.87886558,-87.62519214,60610,60604,WEST TOWN,LOOP
612,612,4e61e5012d6871e513886d8e78b07116280467c6,2021-10-31T22:15:00.000,2021-10-31T22:45:00.000,41.98026432,-87.91362459999999,,,60018,IL,OHARE,
613,613,658c5bbdc6b51b257fe7456cfed64e2d170408ae,2021-10-31T22:15:00.000,2021-10-31T22:45:00.000,41.98026432,-87.91362459999999,41.90120699,-87.67635599,60018,60622,OHARE,WEST TOWN
614,614,94ee70288ffdbb29eb9368b4e0321d25fdbbe7a9,2021-10-31T22:15:00.000,2021-10-31T22:45:00.000,41.79259236,-87.76961545,41.90120699,-87.67635599,60638,60622,MIDWAY,WEST TOWN
615,615,f464f0ea10bea85b3b811df1d5db05097eb1f1a4,2021-10-31T22:15:00.000,2021-10-31T22:15:00.000,41.79259236,-87.76961545,41.79259236,-87.76961545,60638,60638,MIDWAY,MIDWAY
616,616,0d703fd11b3ecec1ddb59d92e044ae53185b34e0,2021-10-31T22:15:00.000,2021-10-31T22:15:00.000,41.80908443,-87.63242452,41.80908443,-87.63242452,60653,60653,KENWOOD,KENWOOD
617,617,b6d995f979d5627ee882bc87d291d4ac521c5d65,2021-10-31T22:15:00.000,2021-10-31T22:15:00.000,41.87886558,-87.62519214,41.84207612,-87.63397342,60604,60616,LOOP,ARMOUR SQUARE
618,618,9e2eda69aaa388f8d771a5112b129e1224cacc07,2021-10-31T22:15:00.000,2021-10-31T22:30:00.000,41.79259236,-87.76961545,41.89960211,-87.63330804,60638,60610,MIDWAY,WEST TOWN
619,619,ef8865fd48094a648bf33d7911d724a9ad58f849,2021-10-31T22:15:00.000,2021-10-31T22:45:00.000,41.98026432,-87.91362459999999,41.87886558,-87.62519214,60018,60604,OHARE,LOOP
620,620,4acb76f4eb82f1547550d558ba1e2b8ebde34f4c,2021-10-31T22:15:00.000,2021-10-31T22:15:00.000,41.89960211,-87.63330804,41.92268628,-87.64948873,60610,60614,WEST TOWN,LOGAN SQUARE
621,621,1c611f4104b4f9621ae248802ecfe743f031d1e9,2021-10-31T22:15:00.000,2021-10-31T22:15:00.000,41.97907082,-87.90303966,41.98277501,-87.8773054,60666,60666,OHARE,OHARE
622,622,17b1061708820316c6eb25db084065c1e6736157,2021-10-31T22:15:00.000,2021-10-31T22:15:00.000,41.89960211,-87.63330804,41.87886558,-87.62519214,60610,60604,WEST TOWN,LOOP
623,623,828a2b9bd90dcd37a71a598486fbd2bf4c56cac2,2021-10-31T22:15:00.000,2021-10-31T22:45:00.000,41.77887686,-87.59492544,41.68972991,-87.66905440000001,60637,60643,WOODLAWN,WASHINGTON HEIGHTS
624,624,036e09c2d69275f44874ddbec9d9eab684a95601,2021-10-31T22:15:00.000,2021-10-31T22:15:00.000,41.9442266,-87.65599818,41.9442266,-87.65599818,60657,60657,LAKEVIEW,LAKEVIEW
625,625,267f999bf297c065a5554723af0387ad6a0f41d6,2021-10-31T22:15:00.000,2021-10-31T22:30:00.000,,,,,60666,IL,OHARE,
626,626,10e3ee577c3917d37323cb9d27c4f975f626a3dc,2021-10-31T22:15:00.000,2021-10-31T22:15:00.000,41.89250778,-87.62621491,41.89250778,-87.62621491,60611,60611,,
627,627,65326003db0650d30cf1ebea181c0fde3e38c7a4,2021-10-31T22:15:00.000,2021-10-31T22:30:00.000,41.98026432,-87.91362459999999,41.89960211,-87.63330804,60018,60610,OHARE,WEST TOWN
628,628,dfef5c12bba2cd274d668cdc345b9912a3ea4e82,2021-10-31T22:15:00.000,2021-10-31T22:15:00.000,41.89960211,-87.63330804,41.89960211,-87.63330804,60610,60610,WEST TOWN,WEST TOWN
629,629,bcc4a0881ed7d4c422af5333b65c7499e5516693,2021-10-31T22:15:00.000,2021-10-31T22:30:00.000,41.89960211,-87.63330804,41.96581197,-87.65587879,60610,60640,WEST TOWN,EDGEWATER
630,630,e924af65b1b36b09b7b6e639f19eae4707dc6ca5,2021-10-31T22:15:00.000,2021-10-31T22:15:00.000,41.9442266,-87.65599818,41.89960211,-87.63330804,60657,60610,LAKEVIEW,WEST TOWN
631,631,40587f58bb0f69adffee55b3d725501808fe5cec,2021-10-31T22:15:00.000,2021-10-31T22:30:00.000,41.79259236,-87.76961545,41.85718386,-87.62033462,60638,IL,MIDWAY,
632,632,5a6df30f98b934f11be3b630ca8d4d84e930e68d,2021-10-31T22:15:00.000,2021-10-31T22:45:00.000,,,,,60666,IL,OHARE,
633,633,ab469b619a5c7e4533d80e72bb3a1507887991e8,2021-10-31T22:15:00.000,2021-10-31T23:30:00.000,41.97907082,-87.90303966,,,60666,IL,OHARE,
634,634,031ca54951a790f513887e88a8de1ae32da6228d,2021-10-31T22:15:00.000,2021-10-31T22:45:00.000,41.80908443,-87.63242452,41.96581197,-87.65587879,60653,60640,KENWOOD,EDGEWATER
635,635,70140c16e81cf7a8b200e339e3ed193c79b7468b,2021-10-31T22:15:00.000,2021-10-31T22:15:00.000,41.89960211,-87.63330804,,,60610,IL,WEST TOWN,
636,636,4c59afa5d601266c03216d70de2e3bc5fde1ad7b,2021-10-31T22:15:00.000,2021-10-31T22:30:00.000,,,,,60666,IL,OHARE,
637,637,100d6de5c24b70ae51298c2691d3c81377c738d6,2021-10-31T22:15:00.000,2021-10-31T22:30:00.000,41.87400538,-87.66351755,41.89960211,-87.63330804,60607,60610,LOOP,WEST TOWN
638,638,0d0b07caefb166171d0be914d2b934e2dcf03edf,2021-10-31T22:15:00.000,2021-10-31T22:30:00.000,41.89960211,-87.63330804,41.87886558,-87.62519214,60610,60604,WEST TOWN,LOOP
639,639,b4ac00d54ebf41dc055969a88e7e539f58104845,2021-10-31T22:15:00.000,2021-10-31T23:00:00.000,41.98026432,-87.91362459999999,,,60018,IL,OHARE,
640,640,3d57de564f72caca4d814baf3ae77bce177bda70,2021-10-31T22:15:00.000,2021-10-31T22:45:00.000,41.98026432,-87.91362459999999,41.87886558,-87.62519214,60018,60604,OHARE,LOOP
641,641,5553c59b2c11d632454a98549279088cef186e7e,2021-10-31T22:15:00.000,2021-10-31T22:45:00.000,41.98026432,-87.91362459999999,41.87400538,-87.66351755,60018,60607,OHARE,LOOP
642,642,45bd9f28568e65601d375e7ba255eb30543e0544,2021-10-31T22:15:00.000,2021-10-31T22:30:00.000,41.9442266,-87.65599818,41.87886558,-87.62519214,60657,60604,LAKEVIEW,LOOP
643,643,03048c83fd888b13305ff10a7aa1460b9f8229ba,2021-10-31T22:15:00.000,2021-10-31T22:30:00.000,41.92276062,-87.69915534,41.89960211,-87.63330804,60647,60610,LOGAN SQUARE,WEST TOWN
644,644,c1babf796dbc248695d3592e65a8a8acb89a26d0,2021-10-31T22:15:00.000,2021-10-31T22:30:00.000,41.97907082,-87.90303966,41.89092203,-87.61886836,60666,60611,OHARE,
645,645,74ef0b6bd21a512520be77811a5978f1450d24d0,2021-10-31T22:00:00.000,2021-10-31T22:00:00.000,41.89960211,-87.63330804,41.87400538,-87.66351755,60610,60607,WEST TOWN,LOOP
646,646,a0dcca54a8cc3fbe6fa46afe9917b3578b94a9d3,2021-10-31T22:00:00.000,2021-10-31T22:00:00.000,41.83511799,-87.61867777,41.83511799,-87.61867777,60616,60616,ARMOUR SQUARE,ARMOUR SQUARE
647,647,3952ee590b79ddd30396326796df7ccfd82fb4ef,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.89960211,-87.63330804,41.87886558,-87.62519214,60610,60604,WEST TOWN,LOOP
648,648,7fa8302a4be4d77494d10cc069c5a860f21b29f8,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.98026432,-87.91362459999999,41.98026432,-87.91362459999999,60018,60018,OHARE,OHARE
649,649,03bb7c5f799732e8e70ebeec1a951fb2514eedc0,2021-10-31T22:00:00.000,2021-10-31T22:30:00.000,41.96581197,-87.65587879,41.82371281,-87.60235044,60640,60653,EDGEWATER,KENWOOD
650,650,100e19860645b62d6470a91b4adb0c85e06aa2d8,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.6738199,-87.63573978,41.80908443,-87.63242452,60628,60653,WASHINGTON HEIGHTS,KENWOOD
651,651,5ca0e20227ba9fd044437961e78fa481ef746a13,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.98026432,-87.91362459999999,41.89960211,-87.63330804,60018,60610,OHARE,WEST TOWN
652,652,26393619a91f6cd5fb64df38751eea315ab7258c,2021-10-31T22:00:00.000,2021-10-31T22:30:00.000,,,41.89092203,-87.61886836,60666,60611,OHARE,
653,653,375c50e540697b4c583b4fcfdc5105a2f9c8ce29,2021-10-31T22:00:00.000,2021-10-31T22:00:00.000,41.89960211,-87.63330804,41.89960211,-87.63330804,60610,60610,WEST TOWN,WEST TOWN
654,654,b8ea4daac5f652abf359f2cc1b5e2baf41f531ae,2021-10-31T22:00:00.000,2021-10-31T22:00:00.000,41.89960211,-87.63330804,41.89960211,-87.63330804,60610,60610,WEST TOWN,WEST TOWN
655,655,f71a96567bba9c870a8fd8eda7c01e8c357d0742,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.87400538,-87.66351755,41.9442266,-87.65599818,60607,60657,LOOP,LAKEVIEW
656,656,c1b0519a511468fd00628dcd9fc38528ee902f52,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.89960211,-87.63330804,41.85718386,-87.62033462,60610,IL,WEST TOWN,
657,657,ac9d890ff80de68990d28ff3701d824836710313,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.98026432,-87.91362459999999,,,60018,IL,OHARE,
658,658,4acf673315675d5d25515fcbb974c21f8b91ea86,2021-10-31T22:00:00.000,2021-10-31T22:45:00.000,41.98026432,-87.91362459999999,,,60018,IL,OHARE,
659,659,e1421083c521b72cc5e7da92ff57c5d6434f7f4f,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,,,41.88498719,-87.62099291,60666,60601,OHARE,LOOP
660,660,842c9e29c257894c17c1394d3fdb40456a78576a,2021-10-31T22:00:00.000,2021-10-31T22:00:00.000,41.89960211,-87.63330804,41.87886558,-87.62519214,60610,60604,WEST TOWN,LOOP
661,661,7a3309678af2614e173bca8e168ce959ed127b98,2021-10-31T22:00:00.000,2021-10-31T22:30:00.000,,,,,60666,IL,OHARE,
662,662,220e2ddabefea52a75bea1e637964190d98c7ddd,2021-10-31T22:00:00.000,2021-10-31T22:00:00.000,41.98026432,-87.91362459999999,,,60018,IL,OHARE,
663,663,c3b1a55ea8eb7c1cbad6da2118ae27b399835844,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.79259236,-87.76961545,41.92276062,-87.69915534,60638,60647,MIDWAY,LOGAN SQUARE
664,664,02c99c8650840774f51ecfe791f245218f60fe22,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.98026432,-87.91362459999999,41.92276062,-87.69915534,60018,60647,OHARE,LOGAN SQUARE
665,665,56f065b8a7529e44ddce5f5abb089ee615144502,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.87400538,-87.66351755,41.89960211,-87.63330804,60607,60610,LOOP,WEST TOWN
666,666,fa1e8829a7a3e69ce097d19454aedd53d8a53ed4,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.97907082,-87.90303966,41.9895838,-87.78301328,60666,60646,OHARE,FOREST GLEN
667,667,16db574901370e4def29d4901852dc38c6293907,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,,,,,60666,IL,OHARE,
668,668,156deb3f5d51db073b34f035145af5acffae21d8,2021-10-31T22:00:00.000,2021-10-31T22:30:00.000,41.79259236,-87.76961545,41.9442266,-87.65599818,60638,60657,MIDWAY,LAKEVIEW
669,669,4d1499baad816ed9c1018de0e39916e42aeeefec,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.98026432,-87.91362459999999,,,60018,IL,OHARE,
670,670,96086be0c7c80f7bf88cad32b599413385eea309,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.89960211,-87.63330804,41.986711799999995,-87.66341641,60610,60660,WEST TOWN,EDGEWATER
671,671,ef9fba97a7b8a6f576e54874fb3b3d4303c19b8f,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.6738199,-87.63573978,41.77719626,-87.64249753,60628,60621,WASHINGTON HEIGHTS,WASHINGTON PARK
672,672,1958ff63ec67271b6e6fc20e6b41a3a0c9cb2a86,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,,,,,60666,IL,OHARE,
673,673,993e9e1049e2f4cd74a574d1ff8601e7e4ae5a0f,2021-10-31T22:00:00.000,2021-10-31T22:00:00.000,41.97907082,-87.90303966,41.97907082,-87.90303966,60666,60666,OHARE,OHARE
674,674,e1c3ca452bfa38e8bc160a7817573ae787891e03,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.90120699,-87.67635599,41.89960211,-87.63330804,60622,60610,WEST TOWN,WEST TOWN
675,675,8d18d30f69911c5975a91f53413e1ccb527c180d,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.74020576,-87.61596952,41.87400538,-87.66351755,60619,60607,AVALON PARK,LOOP
676,676,62cb83288cdacf97e11bd7b68c9ad5dc52ee5a47,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.9442266,-87.65599818,41.9442266,-87.65599818,60657,60657,LAKEVIEW,LAKEVIEW
677,677,292c12654659a63346990d74ad7bbeb15fc47524,2021-10-31T22:00:00.000,2021-10-31T22:30:00.000,41.98026432,-87.91362459999999,41.90120699,-87.67635599,60018,60622,OHARE,WEST TOWN
678,678,0fce577e015ca336d6c7dcfa24504258462a6a27,2021-10-31T22:00:00.000,2021-10-31T22:30:00.000,,,41.92276062,-87.69915534,60666,60647,OHARE,LOGAN SQUARE
679,679,c8089a2665033e4312dd31303db1502b13240bfb,2021-10-31T22:00:00.000,2021-10-31T22:45:00.000,41.89960211,-87.63330804,41.89960211,-87.63330804,60610,60610,WEST TOWN,WEST TOWN
680,680,4306864f7c379ea53a969d6319c0b9a8cfefa39a,2021-10-31T22:00:00.000,2021-10-31T22:00:00.000,,,,,60666,IL,OHARE,
681,681,c66b54e4623fbc8dc79daf3f0e8837ab6f08789e,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.68972991,-87.66905440000001,41.80908443,-87.63242452,60643,60653,WASHINGTON HEIGHTS,KENWOOD
682,682,213b09745d95dfe7f32c6101e4506a323d42f314,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.78599852,-87.75093429,41.89250778,-87.62621491,60638,60611,MIDWAY,
683,683,20059c6494d39da7dd5a6305c525d1b800003180,2021-10-31T22:00:00.000,2021-10-31T22:15:00.000,41.97907082,-87.90303966,,,60666,IL,OHARE,
